,date,n_deaths,n_wounded_mild,n_wounded_severe,n_victims,n_vehicles,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,precipitation_hours
836,2012-04-16,0.0,35.0,2.0,37.0,59.0,16.3,10.3,13.0,7.0,15.3,10.3,2012-04-16T06:07,2012-04-16T19:34,0.0,0.0,0.0
837,2012-04-17,0.0,49.0,1.0,50.0,78.0,15.7,6.7,11.7,3.7,13.6,9.1,2012-04-17T06:06,2012-04-17T19:35,0.0,0.0,0.0
838,2012-04-18,0.0,32.0,0.0,32.0,61.0,13.9,10.6,12.4,8.9,11.8,10.3,2012-04-18T06:04,2012-04-18T19:36,4.2,4.2,9.0
839,2012-04-19,0.0,32.0,1.0,33.0,62.0,18.6,10.3,14.7,8.2,14.8,11.2,2012-04-19T06:03,2012-04-19T19:37,0.1,0.1,1.0
840,2012-04-20,0.0,34.0,2.0,36.0,61.0,19.4,9.6,14.6,7.1,16.5,11.9,2012-04-20T06:01,2012-04-20T19:38,0.0,0.0,0.0
841,2012-04-21,0.0,25.0,0.0,25.0,38.0,19.1,10.3,14.9,8.4,16.7,13.2,2012-04-21T06:00,2012-04-21T19:39,0.1,0.1,1.0
842,2012-04-22,0.0,23.0,2.0,25.0,28.0,15.2,11.6,13.1,10.3,15.1,11.5,2012-04-22T05:58,2012-04-22T19:40,2.3,2.3,8.0
843,2012-04-23,0.0,32.0,0.0,32.0,59.0,16.8,11.5,14.3,10.7,14.0,12.6,2012-04-23T05:57,2012-04-23T19:41,0.0,0.0,0.0
844,2012-04-24,0.0,27.0,1.0,28.0,46.0,18.8,11.2,14.9,8.2,16.0,12.0,2012-04-24T05:55,2012-04-24T19:42,0.0,0.0,0.0
845,2012-04-25,0.0,39.0,0.0,39.0,70.0,17.0,8.6,13.8,6.4,15.6,12.2,2012-04-25T05:54,2012-04-25T19:44,0.2,0.2,2.0
846,2012-04-26,1.0,20.0,1.0,22.0,47.0,19.6,13.7,16.4,13.6,21.4,16.9,2012-04-26T05:53,2012-04-26T19:45,0.0,0.0,0.0
847,2012-04-27,0.0,39.0,1.0,40.0,63.0,20.3,14.1,17.2,12.9,19.9,16.2,2012-04-27T05:51,2012-04-27T19:46,0.0,0.0,0.0
848,2012-04-28,1.0,26.0,2.0,29.0,40.0,19.1,14.5,16.7,13.0,19.4,15.5,2012-04-28T05:50,2012-04-28T19:47,4.2,4.2,7.0
849,2012-04-29,0.0,15.0,0.0,15.0,23.0,17.9,12.0,15.1,10.0,17.0,13.5,2012-04-29T05:48,2012-04-29T19:48,0.9,0.9,2.0
850,2012-04-30,0.0,36.0,2.0,38.0,51.0,16.2,12.1,14.2,10.4,14.3,12.2,2012-04-30T05:47,2012-04-30T19:49,12.1,12.1,11.0
851,2012-05-01,0.0,16.0,0.0,16.0,33.0,18.0,8.7,14.2,7.3,18.5,13.8,2012-05-01T05:46,2012-05-01T19:50,0.1,0.1,1.0
852,2012-05-02,0.0,33.0,0.0,33.0,61.0,18.9,10.0,14.9,8.6,18.9,14.1,2012-05-02T05:44,2012-05-02T19:51,0.0,0.0,0.0
853,2012-05-03,0.0,56.0,0.0,56.0,82.0,19.2,9.8,15.4,8.3,19.2,14.5,2012-05-03T05:43,2012-05-03T19:52,0.0,0.0,0.0
854,2012-05-04,0.0,25.0,3.0,28.0,54.0,19.0,12.1,15.6,11.5,19.3,14.9,2012-05-04T05:42,2012-05-04T19:53,1.1,1.1,3.0
855,2012-05-05,0.0,31.0,1.0,32.0,56.0,20.8,12.2,16.6,11.3,19.6,15.0,2012-05-05T05:41,2012-05-05T19:54,0.0,0.0,0.0
856,2012-05-06,0.0,16.0,1.0,17.0,30.0,18.6,12.9,16.0,12.4,17.6,15.3,2012-05-06T05:40,2012-05-06T19:55,1.1,1.1,3.0
857,2012-05-07,0.0,19.0,0.0,19.0,29.0,19.9,11.1,16.2,10.4,20.7,15.9,2012-05-07T05:38,2012-05-07T19:56,0.0,0.0,0.0
858,2012-05-08,0.0,27.0,3.0,30.0,47.0,23.0,13.3,18.0,12.4,22.6,17.6,2012-05-08T05:37,2012-05-08T19:57,1.0,1.0,3.0
859,2012-05-09,0.0,41.0,1.0,42.0,67.0,20.6,15.2,18.1,15.8,22.3,19.0,2012-05-09T05:36,2012-05-09T19:58,0.0,0.0,0.0
860,2012-05-10,0.0,37.0,1.0,38.0,58.0,22.8,14.2,19.1,14.4,23.7,19.4,2012-05-10T05:35,2012-05-10T19:59,0.0,0.0,0.0
861,2012-05-11,0.0,42.0,1.0,43.0,77.0,24.9,14.5,20.1,14.1,25.0,19.7,2012-05-11T05:34,2012-05-11T20:00,0.0,0.0,0.0
862,2012-05-12,0.0,32.0,5.0,37.0,58.0,24.4,15.5,20.4,15.8,26.4,21.2,2012-05-12T05:33,2012-05-12T20:01,0.0,0.0,0.0
863,2012-05-13,1.0,7.0,1.0,9.0,20.0,21.1,17.4,19.1,18.2,22.5,20.1,2012-05-13T05:32,2012-05-13T20:03,2.5,2.5,6.0
864,2012-05-14,0.0,50.0,1.0,51.0,71.0,21.2,16.3,18.4,16.7,20.6,18.4,2012-05-14T05:31,2012-05-14T20:04,0.4,0.4,2.0
865,2012-05-15,0.0,37.0,3.0,40.0,61.0,20.8,14.5,17.7,15.0,21.2,17.6,2012-05-15T05:30,2012-05-15T20:05,0.1,0.1,1.0
866,2012-05-16,0.0,28.0,0.0,28.0,48.0,18.8,13.2,16.2,12.2,17.4,15.0,2012-05-16T05:29,2012-05-16T20:06,0.0,0.0,0.0
867,2012-05-17,1.0,49.0,0.0,50.0,76.0,19.0,11.5,15.7,10.8,19.2,15.0,2012-05-17T05:28,2012-05-17T20:06,0.0,0.0,0.0
868,2012-05-18,1.0,51.0,0.0,52.0,70.0,19.6,15.1,17.4,15.2,19.5,17.1,2012-05-18T05:27,2012-05-18T20:07,0.1,0.1,1.0
869,2012-05-19,0.0,22.0,0.0,22.0,36.0,20.4,15.5,17.7,13.5,21.1,17.1,2012-05-19T05:26,2012-05-19T20:08,0.0,0.0,0.0
870,2012-05-20,0.0,18.0,1.0,19.0,24.0,19.5,13.8,16.9,13.0,20.4,17.2,2012-05-20T05:25,2012-05-20T20:09,8.3,8.3,16.0
871,2012-05-21,0.0,31.0,0.0,31.0,51.0,21.3,13.2,16.6,12.1,19.2,14.7,2012-05-21T05:25,2012-05-21T20:10,3.6,3.6,6.0
872,2012-05-22,0.0,24.0,1.0,25.0,46.0,24.3,14.7,18.6,12.6,23.7,17.3,2012-05-22T05:24,2012-05-22T20:11,2.2,2.2,6.0
873,2012-05-23,0.0,32.0,1.0,33.0,57.0,24.0,14.9,19.4,14.6,25.9,19.7,2012-05-23T05:23,2012-05-23T20:12,0.0,0.0,0.0
874,2012-05-24,0.0,37.0,1.0,38.0,65.0,24.0,15.3,20.1,16.1,25.5,20.8,2012-05-24T05:22,2012-05-24T20:13,0.0,0.0,0.0
875,2012-05-25,0.0,38.0,0.0,38.0,58.0,25.3,16.1,20.9,16.9,26.0,21.3,2012-05-25T05:22,2012-05-25T20:14,0.0,0.0,0.0
876,2012-05-26,0.0,29.0,0.0,29.0,47.0,23.4,16.2,20.0,16.5,24.3,20.6,2012-05-26T05:21,2012-05-26T20:15,0.0,0.0,0.0
877,2012-05-27,0.0,15.0,0.0,15.0,22.0,23.4,16.5,20.5,17.5,24.8,21.8,2012-05-27T05:20,2012-05-27T20:16,0.0,0.0,0.0
878,2012-05-28,1.0,12.0,1.0,14.0,24.0,24.8,16.7,21.2,17.8,26.8,22.6,2012-05-28T05:20,2012-05-28T20:16,0.6,0.6,2.0
879,2012-05-29,0.0,33.0,1.0,34.0,68.0,26.1,17.1,21.7,18.1,27.2,22.5,2012-05-29T05:19,2012-05-29T20:17,0.0,0.0,0.0
880,2012-05-30,0.0,40.0,0.0,40.0,59.0,26.3,16.5,21.9,17.1,28.1,22.9,2012-05-30T05:19,2012-05-30T20:18,0.0,0.0,0.0
881,2012-05-31,0.0,36.0,0.0,36.0,64.0,26.4,17.4,22.4,18.4,28.2,23.3,2012-05-31T05:18,2012-05-31T20:19,0.0,0.0,0.0
882,2012-06-01,0.0,30.0,0.0,30.0,63.0,26.5,17.4,22.6,18.3,28.7,23.5,2012-06-01T05:18,2012-06-01T20:20,0.0,0.0,0.0
883,2012-06-02,0.0,24.0,0.0,24.0,31.0,26.6,17.8,22.5,18.6,28.1,23.2,2012-06-02T05:17,2012-06-02T20:20,0.0,0.0,0.0
884,2012-06-03,0.0,13.0,0.0,13.0,19.0,24.4,18.7,21.4,19.5,25.9,22.4,2012-06-03T05:17,2012-06-03T20:21,1.5,1.5,3.0
885,2012-06-04,0.0,30.0,0.0,30.0,52.0,22.7,18.5,20.5,20.2,23.0,21.4,2012-06-04T05:17,2012-06-04T20:22,0.6,0.6,4.0
886,2012-06-05,0.0,44.0,1.0,45.0,74.0,24.8,18.6,21.4,20.0,26.2,23.0,2012-06-05T05:16,2012-06-05T20:22,0.1,0.1,1.0
887,2012-06-06,0.0,29.0,1.0,30.0,54.0,25.3,17.6,21.6,19.2,28.9,24.1,2012-06-06T05:16,2012-06-06T20:23,0.0,0.0,0.0
888,2012-06-07,0.0,27.0,0.0,27.0,53.0,24.9,18.4,22.0,20.6,28.4,24.7,2012-06-07T05:16,2012-06-07T20:24,0.0,0.0,0.0
889,2012-06-08,1.0,51.0,1.0,53.0,80.0,25.7,19.4,22.5,21.4,28.5,24.4,2012-06-08T05:16,2012-06-08T20:24,0.3,0.3,2.0
890,2012-06-09,0.0,26.0,1.0,27.0,40.0,24.1,17.7,21.5,18.5,24.0,21.8,2012-06-09T05:15,2012-06-09T20:25,0.0,0.0,0.0
891,2012-06-10,0.0,24.0,2.0,26.0,42.0,25.6,18.2,22.6,20.2,26.5,24.1,2012-06-10T05:15,2012-06-10T20:25,0.4,0.4,2.0
892,2012-06-11,1.0,40.0,2.0,43.0,74.0,21.8,18.1,20.5,19.9,22.2,21.2,2012-06-11T05:15,2012-06-11T20:26,0.6,0.6,3.0
893,2012-06-12,0.0,41.0,1.0,42.0,63.0,25.4,16.5,20.3,16.5,25.6,20.4,2012-06-12T05:15,2012-06-12T20:26,3.0,3.0,7.0
894,2012-06-13,0.0,42.0,2.0,44.0,65.0,21.1,16.8,19.2,16.5,21.6,19.0,2012-06-13T05:15,2012-06-13T20:27,1.1,1.1,7.0
895,2012-06-14,0.0,48.0,0.0,48.0,63.0,23.7,17.2,20.7,18.5,25.1,22.0,2012-06-14T05:15,2012-06-14T20:27,0.0,0.0,0.0
896,2012-06-15,0.0,61.0,1.0,62.0,89.0,25.0,16.8,21.7,17.7,27.1,23.2,2012-06-15T05:15,2012-06-15T20:28,0.0,0.0,0.0
897,2012-06-16,0.0,27.0,0.0,27.0,33.0,26.1,17.2,22.4,18.5,28.0,23.9,2012-06-16T05:15,2012-06-16T20:28,0.0,0.0,0.0
898,2012-06-17,0.0,8.0,1.0,9.0,19.0,25.7,17.5,22.4,18.8,28.5,24.5,2012-06-17T05:15,2012-06-17T20:28,0.0,0.0,0.0
899,2012-06-18,0.0,44.0,0.0,44.0,60.0,25.4,19.2,22.5,20.9,27.7,24.2,2012-06-18T05:15,2012-06-18T20:29,0.0,0.0,0.0
900,2012-06-19,0.0,35.0,0.0,35.0,55.0,25.9,20.1,22.9,22.1,27.6,24.6,2012-06-19T05:15,2012-06-19T20:29,0.0,0.0,0.0
901,2012-06-20,0.0,41.0,2.0,43.0,62.0,28.4,20.5,24.0,21.8,32.3,26.2,2012-06-20T05:16,2012-06-20T20:29,0.0,0.0,0.0
902,2012-06-21,0.0,38.0,0.0,38.0,69.0,30.5,19.9,25.3,21.9,33.3,27.4,2012-06-21T05:16,2012-06-21T20:29,0.0,0.0,0.0
903,2012-06-22,0.0,47.0,1.0,48.0,78.0,26.6,21.0,23.8,23.7,29.7,26.1,2012-06-22T05:16,2012-06-22T20:30,0.0,0.0,0.0
904,2012-06-23,0.0,27.0,0.0,27.0,34.0,26.3,19.2,23.1,20.7,28.3,24.5,2012-06-23T05:16,2012-06-23T20:30,0.0,0.0,0.0
905,2012-06-24,0.0,10.0,2.0,12.0,18.0,27.2,18.7,23.9,20.1,28.9,25.4,2012-06-24T05:17,2012-06-24T20:30,0.0,0.0,0.0
906,2012-06-25,0.0,42.0,0.0,42.0,57.0,28.1,20.2,24.6,22.2,30.4,26.8,2012-06-25T05:17,2012-06-25T20:30,0.0,0.0,0.0
907,2012-06-26,0.0,34.0,1.0,35.0,51.0,28.1,20.4,24.9,22.8,31.7,27.4,2012-06-26T05:18,2012-06-26T20:30,0.0,0.0,0.0
908,2012-06-27,0.0,33.0,0.0,33.0,59.0,29.0,21.0,25.4,23.3,31.5,27.5,2012-06-27T05:18,2012-06-27T20:30,0.0,0.0,0.0
909,2012-06-28,0.0,31.0,1.0,32.0,60.0,29.0,22.0,25.3,24.6,32.0,28.3,2012-06-28T05:18,2012-06-28T20:30,0.0,0.0,0.0
910,2012-06-29,0.0,39.0,1.0,40.0,62.0,28.4,21.5,25.3,24.5,33.2,29.0,2012-06-29T05:19,2012-06-29T20:30,0.0,0.0,0.0
911,2012-06-30,0.0,38.0,1.0,39.0,57.0,28.3,22.0,25.5,25.1,33.3,29.1,2012-06-30T05:19,2012-06-30T20:30,0.0,0.0,0.0
912,2012-07-01,0.0,24.0,1.0,25.0,44.0,26.2,20.1,23.0,21.4,27.6,24.0,2012-07-01T05:20,2012-07-01T20:30,5.5,5.5,8.0
913,2012-07-02,0.0,44.0,0.0,44.0,74.0,25.3,18.5,22.1,19.4,26.8,23.1,2012-07-02T05:20,2012-07-02T20:30,0.0,0.0,0.0
914,2012-07-03,0.0,43.0,0.0,43.0,63.0,26.3,18.5,23.2,19.8,28.3,24.9,2012-07-03T05:21,2012-07-03T20:29,0.0,0.0,0.0
915,2012-07-04,0.0,36.0,0.0,36.0,48.0,26.5,19.5,23.3,21.5,28.6,25.5,2012-07-04T05:21,2012-07-04T20:29,0.0,0.0,0.0
916,2012-07-05,0.0,47.0,0.0,47.0,67.0,26.2,20.3,23.3,22.2,28.9,25.8,2012-07-05T05:22,2012-07-05T20:29,0.2,0.2,1.0
917,2012-07-06,0.0,48.0,0.0,48.0,73.0,25.5,19.9,22.7,21.5,27.2,24.2,2012-07-06T05:23,2012-07-06T20:29,0.1,0.1,1.0
918,2012-07-07,0.0,22.0,1.0,23.0,33.0,26.3,19.2,23.2,20.9,28.1,25.3,2012-07-07T05:23,2012-07-07T20:28,0.0,0.0,0.0
919,2012-07-08,0.0,20.0,0.0,20.0,40.0,26.0,21.2,23.6,23.9,28.4,25.7,2012-07-08T05:24,2012-07-08T20:28,0.0,0.0,0.0
920,2012-07-09,0.0,29.0,0.0,29.0,58.0,26.9,20.5,23.9,23.0,28.9,26.1,2012-07-09T05:25,2012-07-09T20:27,0.0,0.0,0.0
921,2012-07-10,0.0,40.0,1.0,41.0,69.0,28.3,21.1,24.8,24.1,31.8,28.3,2012-07-10T05:25,2012-07-10T20:27,0.0,0.0,0.0
922,2012-07-11,0.0,41.0,0.0,41.0,70.0,26.7,21.8,24.2,24.3,29.3,26.7,2012-07-11T05:26,2012-07-11T20:26,0.0,0.0,0.0
923,2012-07-12,0.0,37.0,2.0,39.0,52.0,25.4,20.8,23.4,23.3,26.3,25.1,2012-07-12T05:27,2012-07-12T20:26,0.0,0.0,0.0
924,2012-07-13,0.0,44.0,0.0,44.0,69.0,27.7,21.8,24.6,24.8,30.2,27.5,2012-07-13T05:28,2012-07-13T20:26,0.6,0.6,4.0
925,2012-07-14,0.0,13.0,0.0,13.0,22.0,25.7,21.9,23.8,23.4,28.2,25.3,2012-07-14T05:28,2012-07-14T20:25,0.0,0.0,0.0
926,2012-07-15,0.0,11.0,0.0,11.0,21.0,25.5,19.3,22.6,20.6,26.1,23.0,2012-07-15T05:29,2012-07-15T20:24,0.0,0.0,0.0
927,2012-07-16,0.0,30.0,0.0,30.0,48.0,25.8,21.0,23.0,22.0,26.4,24.0,2012-07-16T05:30,2012-07-16T20:24,0.0,0.0,0.0
928,2012-07-17,0.0,36.0,1.0,37.0,53.0,29.8,18.9,24.7,20.6,32.0,26.9,2012-07-17T05:31,2012-07-17T20:23,0.0,0.0,0.0
929,2012-07-18,0.0,39.0,1.0,40.0,50.0,31.1,19.9,26.1,21.8,33.3,27.9,2012-07-18T05:32,2012-07-18T20:22,0.0,0.0,0.0
930,2012-07-19,0.0,33.0,1.0,34.0,61.0,29.0,20.6,25.1,21.6,31.1,27.1,2012-07-19T05:33,2012-07-19T20:22,0.0,0.0,0.0
931,2012-07-20,0.0,38.0,1.0,39.0,55.0,27.7,20.6,24.4,23.7,30.2,27.1,2012-07-20T05:34,2012-07-20T20:21,0.0,0.0,0.0
932,2012-07-21,0.0,20.0,0.0,20.0,27.0,25.9,21.0,23.7,24.2,27.7,25.7,2012-07-21T05:34,2012-07-21T20:20,0.0,0.0,0.0
933,2012-07-22,0.0,17.0,1.0,18.0,33.0,25.1,21.5,22.9,23.3,26.2,24.6,2012-07-22T05:35,2012-07-22T20:19,1.3,1.3,6.0
934,2012-07-23,0.0,31.0,0.0,31.0,53.0,26.8,19.8,23.1,22.0,25.8,23.3,2012-07-23T05:36,2012-07-23T20:18,0.0,0.0,0.0
935,2012-07-24,0.0,35.0,0.0,35.0,50.0,27.7,18.4,23.7,18.8,27.7,23.6,2012-07-24T05:37,2012-07-24T20:17,0.0,0.0,0.0
936,2012-07-25,0.0,48.0,1.0,49.0,75.0,27.9,18.6,23.8,19.2,30.1,25.1,2012-07-25T05:38,2012-07-25T20:16,0.0,0.0,0.0
937,2012-07-26,0.0,43.0,0.0,43.0,53.0,28.3,20.4,24.7,22.6,31.7,27.1,2012-07-26T05:39,2012-07-26T20:16,0.0,0.0,0.0
938,2012-07-27,0.0,47.0,0.0,47.0,76.0,28.1,22.0,25.1,24.5,30.9,27.5,2012-07-27T05:40,2012-07-27T20:15,0.0,0.0,0.0
939,2012-07-28,0.0,15.0,1.0,16.0,24.0,29.0,21.5,24.7,23.9,32.6,27.4,2012-07-28T05:41,2012-07-28T20:14,0.0,0.0,0.0
940,2012-07-29,0.0,27.0,1.0,28.0,30.0,27.0,20.7,24.2,23.6,29.3,27.0,2012-07-29T05:42,2012-07-29T20:13,0.0,0.0,0.0
941,2012-07-30,0.0,43.0,0.0,43.0,69.0,27.5,21.9,24.8,25.6,30.1,28.0,2012-07-30T05:43,2012-07-30T20:11,0.0,0.0,0.0
942,2012-07-31,0.0,26.0,1.0,27.0,56.0,28.2,21.8,25.2,25.9,32.3,28.8,2012-07-31T05:44,2012-07-31T20:10,0.0,0.0,0.0
943,2012-08-01,0.0,29.0,2.0,31.0,56.0,29.3,20.9,25.2,23.7,33.1,28.9,2012-08-01T05:45,2012-08-01T20:09,0.0,0.0,0.0
944,2012-08-02,0.0,32.0,1.0,33.0,43.0,29.1,22.8,25.8,26.4,33.2,29.3,2012-08-02T05:46,2012-08-02T20:08,0.0,0.0,0.0
945,2012-08-03,0.0,28.0,1.0,29.0,53.0,29.9,22.8,26.2,26.0,33.2,29.0,2012-08-03T05:47,2012-08-03T20:07,0.0,0.0,0.0
946,2012-08-04,0.0,31.0,0.0,31.0,41.0,28.4,21.4,25.5,23.8,31.4,27.9,2012-08-04T05:48,2012-08-04T20:06,0.0,0.0,0.0
947,2012-08-05,0.0,14.0,0.0,14.0,22.0,27.9,22.2,25.3,24.7,30.6,28.0,2012-08-05T05:49,2012-08-05T20:05,0.0,0.0,0.0
948,2012-08-06,0.0,27.0,1.0,28.0,53.0,26.9,21.9,24.2,24.2,31.2,26.6,2012-08-06T05:50,2012-08-06T20:03,10.2,10.2,6.0
949,2012-08-07,0.0,19.0,0.0,19.0,29.0,27.7,20.4,24.4,22.2,30.8,26.6,2012-08-07T05:51,2012-08-07T20:02,0.0,0.0,0.0
950,2012-08-08,0.0,18.0,0.0,18.0,26.0,28.9,21.4,25.1,23.4,32.2,27.7,2012-08-08T05:52,2012-08-08T20:01,0.0,0.0,0.0
951,2012-08-09,0.0,30.0,0.0,30.0,38.0,31.0,21.0,25.9,23.5,33.1,28.5,2012-08-09T05:53,2012-08-09T20:00,0.0,0.0,0.0
952,2012-08-10,0.0,28.0,1.0,29.0,54.0,30.2,21.8,26.2,25.0,34.0,29.3,2012-08-10T05:54,2012-08-10T19:58,0.0,0.0,0.0
953,2012-08-11,0.0,15.0,1.0,16.0,24.0,29.4,22.0,26.2,25.3,32.6,29.3,2012-08-11T05:55,2012-08-11T19:57,0.0,0.0,0.0
954,2012-08-12,0.0,7.0,1.0,8.0,11.0,28.2,22.6,25.4,25.8,31.8,28.6,2012-08-12T05:56,2012-08-12T19:56,0.0,0.0,0.0
955,2012-08-13,0.0,17.0,2.0,19.0,29.0,28.9,21.1,25.2,24.0,31.2,27.8,2012-08-13T05:57,2012-08-13T19:54,0.0,0.0,0.0
956,2012-08-14,0.0,30.0,0.0,30.0,39.0,28.4,20.6,25.2,23.1,31.8,28.1,2012-08-14T05:58,2012-08-14T19:53,0.0,0.0,0.0
957,2012-08-15,0.0,12.0,2.0,14.0,23.0,29.5,22.1,25.9,25.6,33.1,29.4,2012-08-15T05:59,2012-08-15T19:51,0.0,0.0,0.0
958,2012-08-16,0.0,17.0,0.0,17.0,30.0,29.3,22.2,25.7,25.1,32.6,28.7,2012-08-16T06:00,2012-08-16T19:50,0.0,0.0,0.0
959,2012-08-17,0.0,27.0,2.0,29.0,39.0,29.9,22.7,26.1,26.4,33.5,30.0,2012-08-17T06:01,2012-08-17T19:49,0.0,0.0,0.0
960,2012-08-18,0.0,14.0,0.0,14.0,30.0,29.6,21.9,26.1,25.4,34.0,30.3,2012-08-18T06:02,2012-08-18T19:47,0.0,0.0,0.0
961,2012-08-19,1.0,4.0,0.0,5.0,8.0,30.6,22.5,27.0,25.6,34.4,30.9,2012-08-19T06:03,2012-08-19T19:46,0.0,0.0,0.0
962,2012-08-20,1.0,21.0,0.0,22.0,38.0,32.5,24.0,28.2,27.6,35.7,31.6,2012-08-20T06:04,2012-08-20T19:44,0.0,0.0,0.0
963,2012-08-21,0.0,23.0,2.0,25.0,39.0,31.9,22.7,27.5,25.0,34.6,30.2,2012-08-21T06:05,2012-08-21T19:43,0.0,0.0,0.0
964,2012-08-22,0.0,38.0,1.0,39.0,45.0,31.5,23.6,27.8,26.7,35.2,31.2,2012-08-22T06:06,2012-08-22T19:41,0.0,0.0,0.0
965,2012-08-23,0.0,32.0,1.0,33.0,56.0,32.0,24.8,28.1,27.7,35.4,31.3,2012-08-23T06:07,2012-08-23T19:39,0.0,0.0,0.0
966,2012-08-24,0.0,15.0,0.0,15.0,36.0,30.1,23.8,27.1,26.8,34.7,31.0,2012-08-24T06:08,2012-08-24T19:38,0.0,0.0,0.0
967,2012-08-25,0.0,15.0,0.0,15.0,26.0,30.2,24.3,26.9,27.9,34.6,30.9,2012-08-25T06:09,2012-08-25T19:36,0.0,0.0,0.0
968,2012-08-26,0.0,10.0,0.0,10.0,17.0,27.1,22.5,24.8,25.1,28.3,26.5,2012-08-26T06:10,2012-08-26T19:35,0.0,0.0,0.0
969,2012-08-27,0.0,30.0,0.0,30.0,38.0,27.8,22.0,25.1,24.7,30.3,28.1,2012-08-27T06:11,2012-08-27T19:33,2.0,2.0,9.0
970,2012-08-28,0.0,20.0,0.0,20.0,41.0,28.6,23.9,26.0,27.7,32.5,30.1,2012-08-28T06:12,2012-08-28T19:32,0.0,0.0,0.0
971,2012-08-29,2.0,30.0,0.0,32.0,52.0,28.8,23.1,26.0,27.1,32.7,30.3,2012-08-29T06:13,2012-08-29T19:30,0.0,0.0,0.0
972,2012-08-30,0.0,34.0,1.0,35.0,54.0,25.9,21.5,24.1,23.2,29.4,26.5,2012-08-30T06:14,2012-08-30T19:28,5.5,5.5,8.0
973,2012-08-31,0.0,22.0,0.0,22.0,40.0,24.2,19.0,21.7,20.6,26.2,23.3,2012-08-31T06:15,2012-08-31T19:27,2.1,2.1,8.0
974,2012-09-01,0.0,13.0,1.0,14.0,28.0,23.0,16.3,19.5,16.9,23.3,19.9,2012-09-01T06:16,2012-09-01T19:25,3.8,3.8,10.0
975,2012-09-02,0.0,17.0,0.0,17.0,20.0,24.4,16.4,20.3,16.8,25.1,20.7,2012-09-02T06:17,2012-09-02T19:23,0.4,0.4,2.0
976,2012-09-03,0.0,36.0,0.0,36.0,54.0,27.6,16.7,22.1,16.6,26.7,21.9,2012-09-03T06:18,2012-09-03T19:22,0.0,0.0,0.0
977,2012-09-04,0.0,38.0,0.0,38.0,62.0,26.7,19.7,23.4,20.9,27.8,24.3,2012-09-04T06:19,2012-09-04T19:20,0.0,0.0,0.0
978,2012-09-05,0.0,33.0,0.0,33.0,59.0,27.7,19.7,23.7,21.4,29.3,25.4,2012-09-05T06:20,2012-09-05T19:18,0.3,0.3,1.0
979,2012-09-06,0.0,32.0,0.0,32.0,44.0,28.8,19.4,24.1,21.1,31.4,26.4,2012-09-06T06:21,2012-09-06T19:17,0.0,0.0,0.0
980,2012-09-07,0.0,25.0,1.0,26.0,50.0,28.1,19.7,24.0,21.7,30.8,26.4,2012-09-07T06:22,2012-09-07T19:15,0.0,0.0,0.0
981,2012-09-08,0.0,18.0,0.0,18.0,31.0,26.8,20.4,23.6,23.1,30.1,26.7,2012-09-08T06:23,2012-09-08T19:13,0.7,0.7,1.0
982,2012-09-09,0.0,19.0,1.0,20.0,29.0,28.2,20.9,24.1,23.4,31.3,27.2,2012-09-09T06:24,2012-09-09T19:12,1.6,1.6,5.0
983,2012-09-10,0.0,34.0,0.0,34.0,48.0,27.4,21.0,24.0,24.0,30.9,27.0,2012-09-10T06:25,2012-09-10T19:10,0.0,0.0,0.0
984,2012-09-11,0.0,23.0,1.0,24.0,36.0,27.7,20.4,24.1,22.6,29.6,26.9,2012-09-11T06:26,2012-09-11T19:08,0.0,0.0,0.0
985,2012-09-12,0.0,24.0,0.0,24.0,35.0,28.8,19.5,23.6,20.2,30.6,25.7,2012-09-12T06:27,2012-09-12T19:07,5.3,5.3,7.0
986,2012-09-13,0.0,34.0,0.0,34.0,56.0,27.2,18.2,21.4,20.1,26.4,21.9,2012-09-13T06:28,2012-09-13T19:05,3.7,3.7,9.0
987,2012-09-14,0.0,37.0,0.0,37.0,61.0,26.3,17.0,21.3,16.8,25.7,21.8,2012-09-14T06:29,2012-09-14T19:03,0.0,0.0,0.0
988,2012-09-15,0.0,16.0,1.0,17.0,29.0,24.8,16.8,21.3,17.6,27.4,23.1,2012-09-15T06:30,2012-09-15T19:01,0.0,0.0,0.0
989,2012-09-16,1.0,15.0,0.0,16.0,16.0,25.7,18.6,22.2,21.1,28.2,24.7,2012-09-16T06:31,2012-09-16T19:00,0.0,0.0,0.0
990,2012-09-17,1.0,34.0,0.0,35.0,54.0,25.2,20.6,22.8,23.2,27.4,25.4,2012-09-17T06:32,2012-09-17T18:58,0.0,0.0,0.0
991,2012-09-18,0.0,16.0,0.0,16.0,27.0,24.7,20.3,22.8,23.2,27.2,25.6,2012-09-18T06:33,2012-09-18T18:56,0.5,0.5,1.0
992,2012-09-19,0.0,53.0,0.0,53.0,83.0,22.3,20.4,21.2,22.3,24.7,23.2,2012-09-19T06:34,2012-09-19T18:54,19.6,19.6,15.0
993,2012-09-20,0.0,32.0,1.0,33.0,46.0,22.3,19.6,21.1,21.3,23.3,22.4,2012-09-20T06:35,2012-09-20T18:53,0.0,0.0,0.0
994,2012-09-21,0.0,37.0,1.0,38.0,61.0,24.3,18.9,21.8,20.9,26.4,23.9,2012-09-21T06:36,2012-09-21T18:51,0.0,0.0,0.0
